Date;maxO3;heure;T6;T9;T12;T15;T18;Ne6;Ne9;Ne12;Ne15;Ne18;Vdir6;Vvit6;Vdir9;Vvit9;Vdir12;Vvit12;Vdir15;Vvit15;Vdir18;Vvit18;Vx6;Vx9;Vx12;Vx15;maxO3v;;;;;;;;;;;;;;
20010718;69;20;14.9;15.1;15.6;15.9;15.7;8;8;8;8;8;230;8;230;6;230;5;240;5;240;4;-6.1284;-4.5963;-3.8302;-4.3301;63;;;;;;;;;;;;;;
20010719;92;15;14.5;16.7;19.1;19.3;18.4;6;7;6;4;2;330;5;340;6;320;7;340;8;330;7;-2.5;-2.0521;-4.4995;-2.7362;69;;;;;;;;;;;;;;
20010720;88;15;13.1;16.9;20.3;20.7;17.9;6;6;6;5;7;280;3;290;3;240;4;210;6;230;6;-2.9544;-2.8191;-3.4641;-3;92;;;;;;;;;;;;;;
20010721;66;3;16.8;18;21.6;23.3;22;8;8;6;5;5;200;5;210;6;210;7;220;5;220;4;-1.7101;-3;-3.5;-3.2139;88;;;;;;;;;;;;;;
20010722;72;14;14.8;18.6;21.9;23.6;21.5;7;4;7;6;6;160;1;120;1;260;2;340;3;360;5;0.342;0.866;-1.9696;-1.0261;66;;;;;;;;;;;;;;
20010723;81;15;15.5;18.8;22.5;23.9;20.6;7;6;3;2;3;10;3;10;3;330;2;330;4;10;6;0.5209;0.5209;-1;-2;72;;;;;;;;;;;;;;
20010724;83;17;13.2;19;22.5;24.1;22.3;1;2;4;6;4;10;2;360;3;340;3;10;3;10;5;0.3473;0;-1.0261;0.5209;81;;;;;;;;;;;;;;
20010725;149;14;12.6;19.9;26.9;29;27.3;1;3;4;3;5;330;2;90;1;290;1;320;1;10;6;-1;1;-0.9397;-0.6428;83;;;;;;;;;;;;;;
20010726;153;18;14.8;23.8;27.7;29.4;27.7;0;1;1;4;1;300;1;70;1;30;3;360;2;10;4;-0.866;0.9397;1.5;0;149;;;;;;;;;;;;;;
20010727;159;13;17.3;24;28.3;26.5;23.6;1;2;2;7;7;220;1;340;1;40;2;270;2;40;3;-0.6428;-0.342;1.2856;-2;153;;;;;;;;;;;;;;
20010728;149;13;17.9;23.3;27.6;28.8;28.7;5;4;6;3;2;320;2;120;1;230;2;350;1;140;3;-1.2856;0.866;-1.5321;-0.1736;159;;;;;;;;;;;;;;
20010729;160;13;19.9;25;29.6;31.1;30.2;7;0;3;5;6;70;1;130;2;200;2;110;3;0;0;0.9397;1.5321;-0.684;2.8191;149;;;;;;;;;;;;;;
20010730;156;13;18.7;24.9;30.5;32.2;28.3;0;0;1;4;1;300;1;330;1;250;2;220;2;360;5;-0.866;-0.5;-1.8794;-1.2856;160;;;;;;;;;;;;;;
20010731;84;12;17.8;20.5;26.3;27.8;25.2;6;1;0;2;1;10;4;340;4;350;4;360;4;10;5;0.6946;-1.3681;-0.6946;0;156;;;;;;;;;;;;;;
20010801;126;15;17.3;25.3;29.5;31.2;30;3;1;4;4;1;30;3;90;3;110;4;90;5;90;4;1.5;3;3.7588;5;84;;;;;;;;;;;;;;
20010802;116;13;20.4;21.3;23.8;22.1;19.1;7;7;7;8;7;110;4;180;4;200;7;190;8;250;2;3.7588;0;-2.3941;-1.3892;126;;;;;;;;;;;;;;
20010803;77;1;15.6;20;18.2;23.6;17.4;6;5;7;6;7;230;3;240;4;300;3;290;4;10;4;-2.2981;-3.4641;-2.5981;-3.7588;116;;;;;;;;;;;;;;
20010804;63;14;13.3;18.7;20.6;20.3;17.6;1;6;7;7;7;210;2;270;5;260;5;250;6;230;2;-1;-5;-4.924;-5.6382;77;;;;;;;;;;;;;;
20010805;54;14;16.4;18.6;18.7;17.8;17.3;7;8;8;8;7;240;3;250;5;210;5;190;5;180;5;-2.5981;-4.6985;-2.5;-0.8682;63;;;;;;;;;;;;;;
20010806;65;14;17.4;19.2;23;22.7;21.3;7;8;7;7;6;230;3;230;5;260;5;250;6;280;5;-2.2981;-3.8302;-4.924;-5.6382;54;;;;;;;;;;;;;;
20010807;72;4;17.9;19.9;21.6;20.4;16.5;8;7;7;8;7;190;5;210;6;230;6;240;6;230;3;-0.8682;-3;-4.5963;-5.1962;65;;;;;;;;;;;;;;
20010808;60;13;15.1;18.7;21.4;21.7;19.5;6;7;7;7;6;230;4;250;6;240;7;260;7;240;6;-3.0642;-5.6382;-6.0622;-6.8937;72;;;;;;;;;;;;;;
20010809;70;16;13.3;18.4;17.1;20.5;18.6;2;3;6;3;2;220;2;280;6;320;5;320;7;330;7;-1.2856;-5.9088;-3.2139;-4.4995;60;;;;;;;;;;;;;;
20010810;77;15;10.6;17.1;20;20.8;20.3;3;4;5;4;1;250;1;320;3;340;3;10;3;360;4;-0.9397;-1.9284;-1.0261;0.5209;70;;;;;;;;;;;;;;
20010811;98;17;10.4;17.8;22.8;24.3;24.2;2;1;1;0;1;0;0;180;3;230;2;210;2;290;2;0;0;-1.5321;-1;77;;;;;;;;;;;;;;
20010812;111;16;13;20.9;25.2;26.7;24.9;1;1;5;2;1;350;1;200;3;270;3;230;3;270;4;-0.1736;-1.0261;-3;-2.2981;98;;;;;;;;;;;;;;
20010813;75;18;17.1;18.8;20.5;26;26.9;8;8;7;1;0;150;1;240;1;0;0;360;1;220;2;0.5;-0.866;0;0;111;;;;;;;;;;;;;;
20010814;116;12;15;23.5;29.8;31.7;30;0;1;3;5;6;10;1;110;2;160;4;170;4;150;2;0.1736;1.8794;1.3681;0.6946;75;;;;;;;;;;;;;;
20010815;109;2;18.6;20.8;23.7;26.6;23.4;8;8;5;4;5;230;3;200;3;200;5;220;5;230;5;-2.2981;-1.0261;-1.7101;-3.2139;116;;;;;;;;;;;;;;
20010819;67;19;16.7;18.8;21.1;18.9;16.1;7;7;7;8;8;220;4;230;7;230;7;210;5;230;2;-2.5712;-5.3623;-5.3623;-2.5;86;;;;;;;;;;;;;;
20010820;76;17;13.4;17.8;21.3;24;21.2;5;7;5;5;5;240;1;310;4;310;3;260;4;250;2;-0.866;-3.0642;-2.2981;-3.9392;67;;;;;;;;;;;;;;
20010821;113;16;12;20.6;24.8;27;24.6;3;1;1;2;1;120;1;160;4;170;5;230;3;270;4;0.866;1.3681;0.8682;-2.2981;76;;;;;;;;;;;;;;
20010822;117;17;14.7;21.6;26.9;28.6;28;3;6;6;4;2;280;1;50;2;140;3;140;3;130;1;-0.9848;1.5321;1.9284;1.9284;113;;;;;;;;;;;;;;
20010823;131;13;16.1;22.7;28.4;30.1;27.1;4;5;3;3;3;0;0;170;1;260;2;220;3;20;4;0;0.1736;-1.9696;-1.9284;117;;;;;;;;;;;;;;
20010824;166;17;17.2;19.8;27.2;30.8;30.3;8;4;0;1;0;10;2;40;1;300;1;20;2;360;2;0.3473;0.6428;-0.866;0.684;131;;;;;;;;;;;;;;
20010825;159;15;17.7;25;33.5;35.5;32.5;9;1;1;1;5;350;1;150;2;170;4;200;5;240;2;-0.1736;1;0.6946;-1.7101;166;;;;;;;;;;;;;;
20010826;100;17;18.6;20.1;22.9;27.6;27.9;8;8;8;6;7;20;4;40;2;300;2;200;2;0;0;1.3681;1.2856;-1.7321;-0.684;159;;;;;;;;;;;;;;
20010827;114;14;19.2;21;26.3;26.4;24;6;7;4;5;3;30;4;50;4;70;3;20;4;30;5;2;3.0642;2.8191;1.3681;100;;;;;;;;;;;;;;
20010828;112;16;15.2;21;24.4;26.8;24.9;1;1;6;3;5;90;4;90;4;90;4;70;4;70;4;4;4;4;3.7588;114;;;;;;;;;;;;;;
20010829;101;0;16.1;16.9;17.8;20.6;20.7;7;7;7;7;6;60;1;270;2;350;3;70;2;340;5;0.866;-2;-0.5209;1.8794;112;;;;;;;;;;;;;;
20010830;76;3;14.4;17.5;18.6;18.7;18.2;7;7;7;7;7;270;2;300;4;270;4;240;2;290;3;-2;-3.4641;-4;-1.7321;101;;;;;;;;;;;;;;
20010831;59;15;12.1;16.5;20.3;20.3;17.8;2;5;7;6;6;270;3;300;5;310;7;330;9;330;5;-3;-4.3301;-5.3623;-4.5;76;;;;;;;;;;;;;;
20010901;78;17;12.2;17.7;20.2;21.5;19.4;5;5;5;3;4;40;1;360;3;10;3;360;4;20;5;0.6428;0;0.5209;0;59;;;;;;;;;;;;;;
20010902;76;12;10;17.3;22.7;24.6;20.9;4;4;5;6;5;0;0;260;3;280;3;270;2;10;4;0;-2.9544;-2.9544;-2;78;;;;;;;;;;;;;;
20010903;55;18;14.5;15.3;16.8;19.2;17.5;8;8;7;5;2;240;1;290;2;290;2;340;7;360;5;-0.866;-1.8794;-1.8794;-2.3941;76;;;;;;;;;;;;;;
20010904;71;15;13.6;15.9;19.2;19.5;17.2;7;7;5;3;3;260;4;310;8;360;8;350;8;340;5;-3.9392;-6.1284;0;-1.3892;55;;;;;;;;;;;;;;
20010905;66;16;9;16.2;18.9;19.3;17.7;1;2;5;6;2;290;2;340;4;350;5;20;5;350;5;-1.8794;-1.3681;-0.8682;1.7101;71;;;;;;;;;;;;;;
20010906;59;21;14.5;18.3;18.3;19;17.2;8;7;7;7;1;230;3;280;4;320;3;340;5;350;5;-2.2981;-3.9392;-1.9284;-1.7101;66;;;;;;;;;;;;;;
20010907;68;15;10.9;16.9;20.8;22.5;20.8;7;6;5;7;7;290;2;330;3;300;4;310;4;350;4;-1.8794;-1.5;-3.4641;-3.0642;59;;;;;;;;;;;;;;
20010908;63;23;15.5;17.3;19.8;19.4;17.3;7;7;8;8;7;290;3;310;6;300;7;300;5;300;4;-2.8191;-4.5963;-6.0622;-4.3301;68;;;;;;;;;;;;;;
20010912;78;22;9;14.2;22.2;22;19.3;3;5;5;6;7;170;1;300;1;270;5;270;5;250;5;0.1736;-0.866;-5;-5;62;;;;;;;;;;;;;;
20010913;74;1;15.5;15.8;18.7;19.1;15;8;8;7;7;6;240;4;310;6;280;7;290;8;280;5;-3.4641;-4.5963;-6.8937;-7.5175;78;;;;;;;;;;;;;;
20010914;71;15;10.5;15.2;17.9;18.6;16.9;6;6;5;1;2;280;3;350;6;340;4;350;6;340;3;-2.9544;-1.0419;-1.3681;-1.0419;74;;;;;;;;;;;;;;
20010915;69;16;12.6;17.1;17.7;17.5;15.6;8;6;7;8;6;240;3;300;6;340;8;350;6;340;4;-2.5981;-5.1962;-2.7362;-1.0419;71;;;;;;;;;;;;;;
20010916;71;13;11.4;15.4;17.7;16.6;14.9;4;4;5;5;5;290;4;310;5;360;7;10;8;360;4;-3.7588;-3.8302;0;1.3892;69;;;;;;;;;;;;;;
20010917;60;14;10.5;13.7;14;15.8;13.6;6;4;5;4;1;330;3;360;4;40;5;360;7;360;4;-1.5;0;3.2139;0;71;;;;;;;;;;;;;;
20010918;42;21;11.5;12.7;14.3;14.9;14.7;7;8;7;7;7;310;3;330;5;320;5;330;5;330;4;-2.2981;-2.5;-3.2139;-2.5;60;;;;;;;;;;;;;;
20010919;65;14;12.5;14.8;16.3;15.9;15.4;7;7;7;7;7;280;3;300;5;300;7;300;6;300;4;-2.9544;-4.3301;-6.0622;-5.1962;42;;;;;;;;;;;;;;
20010920;71;17;13.1;15.5;18;17.4;16.5;8;7;7;6;3;230;3;260;4;310;4;360;5;360;3;-2.2981;-3.9392;-3.0642;0;65;;;;;;;;;;;;;;
20010921;96;15;7.6;11.3;19.4;20.2;18;9;3;3;3;3;0;0;350;1;70;4;50;5;60;4;0;-0.1736;3.7588;3.8302;71;;;;;;;;;;;;;;
20010922;98;13;8.5;15.2;19.7;20.3;17.6;1;2;2;2;2;70;1;90;4;90;5;60;5;60;6;0.9397;4;5;4.3301;96;;;;;;;;;;;;;;
20010923;92;16;8.9;14.7;17.6;18.2;15.7;3;1;4;6;6;40;1;60;6;40;8;30;7;40;6;0.6428;5.1962;5.1423;3.5;98;;;;;;;;;;;;;;
20010924;76;12;9.8;13.3;17.7;17.7;15.6;6;7;7;6;8;300;1;290;1;230;1;210;1;290;2;-0.866;-0.9397;-0.766;-0.5;92;;;;;;;;;;;;;;
20010925;84;12;10.6;13.3;17.7;17.8;16.5;7;3;5;6;8;0;0;0;0;210;2;320;2;230;3;0;0;-1;-1.2856;76;;;;;;;;;;;;;;
20010927;77;15;13.5;16.2;20.8;22.1;20;8;6;5;5;5;180;3;190;4;210;4;200;4;170;1;0;-0.6946;-2;-1.3681;71;;;;;;;;;;;;;;
20010928;99;14;11.7;16.9;23;22.6;18.9;6;6;4;7;8;120;1;150;3;170;5;170;5;160;2;0.866;1.5;0.8682;0.8682;77;;;;;;;;;;;;;;
20010929;83;17;16.2;16.9;19.8;22.1;18.1;8;6;5;3;1;180;2;270;4;290;4;270;4;240;3;0;-4;-3.7588;-4;99;;;;;;;;;;;;;;
20010930;70;15;14.5;15.7;18.6;20.7;18;8;7;7;7;8;180;4;180;5;190;6;210;8;220;8;0;0;-1.0419;-4;83;;;;;;;;;;;;;;
20020401;109;15;7.8;10.4;14.7;15.3;14.3;8;6;6;5;5;0;0;160;2;230;4;270;2;220;1;0;0.684;-3.0642;-2;111;;;;;;;;;;;;;;
20020402;96;17;7.7;11;18.3;19.7;18.1;7;5;7;2;7;0;0;120;3;140;4;160;7;200;5;0;2.5981;2.5712;2.3941;109;;;;;;;;;;;;;;
20020403;73;13;11;11.9;13.8;11.7;11.4;8;8;8;8;8;100;3;140;2;80;1;100;3;30;2;2.9544;1.2856;0.9848;2.9544;96;;;;;;;;;;;;;;
20020404;84;13;9.9;10.6;14.6;15.5;13;7;7;5;3;0;320;3;300;2;300;5;320;5;320;4;-1.9284;-1.7321;-4.3301;-3.2139;73;;;;;;;;;;;;;;
20020405;78;13;6.8;8.6;12.9;13.9;12.5;8;8;7;6;5;110;2;110;3;160;3;210;3;160;1;1.8794;2.8191;1.0261;-1.5;84;;;;;;;;;;;;;;
20020406;116;14;8.6;11.5;15.3;16.2;13.9;5;4;5;7;7;80;5;80;7;80;11;70;10;80;9;4.924;6.8937;10.8329;9.3969;78;;;;;;;;;;;;;;
20020407;92;0;8.3;8.8;12.2;8.9;8.5;7;8;8;8;8;70;8;70;8;80;11;180;6;70;10;7.5175;7.5175;10.8329;0;116;;;;;;;;;;;;;;
20020408;103;15;6.9;11.9;15.3;16.5;14.1;6;0;0;0;0;20;4;50;5;70;8;30;9;20;7;1.3681;3.8302;7.5175;4.5;92;;;;;;;;;;;;;;
20020409;100;15;5.1;9.8;14.8;15.3;11.8;0;0;3;6;8;30;3;20;4;40;6;20;8;20;8;1.5;1.3681;3.8567;2.7362;103;;;;;;;;;;;;;;
20020410;116;15;4.9;8;13.4;13;11.4;1;0;0;5;5;10;5;30;8;50;9;30;9;50;8;0.8682;4;6.8944;4.5;100;;;;;;;;;;;;;;
20020411;103;15;5.7;9.4;11.9;13.5;12.8;5;5;7;5;7;30;5;40;6;50;8;50;9;50;6;2.5;3.8567;6.1284;6.8944;116;;;;;;;;;;;;;;
20020412;96;14;5.7;9.9;11.4;12;10.1;3;7;7;5;5;360;4;10;6;360;7;360;9;20;5;0;1.0419;0;0;103;;;;;;;;;;;;;;
20020413;103;10;5.2;9.5;10.2;10.3;10.1;0;2;7;7;7;360;4;20;7;360;6;350;5;340;5;0;2.3941;0;-0.8682;96;;;;;;;;;;;;;;
20020414;99;15;2.5;5.6;10.2;11.7;10.5;7;8;7;8;8;200;1;310;3;300;4;330;3;340;4;-0.342;-2.2981;-3.4641;-1.5;103;;;;;;;;;;;;;;
20020415;91;15;5.7;10.4;10.8;13.9;12.2;6;4;6;3;1;180;1;300;4;360;4;350;5;360;5;0;-3.4641;0;-0.8682;99;;;;;;;;;;;;;;
20020416;93;17;1.1;7.6;13.2;14;12.9;2;3;7;6;6;310;1;170;1;260;2;240;3;240;4;-0.766;0.1736;-1.9696;-2.5981;91;;;;;;;;;;;;;;
20020417;100;14;4;10.3;14.4;14.9;12;2;6;6;7;8;150;1;180;3;190;6;210;5;220;4;0.5;0;-1.0419;-2.5;93;;;;;;;;;;;;;;
20020418;82;10;4.1;11.2;13.7;11.1;9.4;4;5;6;7;7;180;1;250;5;190;7;290;5;300;5;0;-4.6985;-1.2155;-4.6985;100;;;;;;;;;;;;;;
20020419;93;15;3.2;9.8;13.4;14.3;14.6;1;3;7;7;5;0;0;320;1;300;3;300;2;340;2;0;-0.6428;-2.5981;-1.7321;82;;;;;;;;;;;;;;
20020420;91;15;8.2;11.3;15.7;17.2;16.4;8;8;7;7;5;0;0;90;2;110;2;80;2;100;3;0;2;1.8794;1.9696;93;;;;;;;;;;;;;;
20020421;116;14;7.4;14.7;17.8;19.6;18.5;5;5;5;3;2;120;1;140;2;150;3;180;1;90;3;0.866;1.2856;1.5;0;91;;;;;;;;;;;;;;
20020422;125;14;6.1;15.1;20.2;22.3;18.2;5;3;4;4;7;0;0;270;1;300;2;280;2;360;5;0;-1;-1.7321;-1.9696;116;;;;;;;;;;;;;;
20020423;73;15;11;12;16.5;17.9;15.5;8;8;6;6;5;340;4;350;4;340;3;350;4;350;4;-1.3681;-0.6946;-1.0261;-0.6946;125;;;;;;;;;;;;;;
20020424;108;17;9.9;11.5;19.3;23.1;22.7;8;7;0;0;0;30;1;60;1;190;2;210;2;220;2;0.5;0.866;-0.3473;-1;73;;;;;;;;;;;;;;
20020425;85;17;9.8;11.8;13.4;14.6;14.2;8;8;8;6;6;350;5;340;3;340;4;340;7;350;4;-0.8682;-1.0261;-1.3681;-2.3941;108;;;;;;;;;;;;;;
20020426;97;19;9.3;12;13.6;16.2;13.1;8;8;8;6;3;210;4;220;6;230;7;300;9;320;10;-2;-3.8567;-5.3623;-7.7942;85;;;;;;;;;;;;;;
20020427;89;23;5.8;13;13.5;14.1;12.2;1;4;7;7;7;250;2;270;6;270;6;230;7;230;6;-1.8794;-6;-6;-5.3623;97;;;;;;;;;;;;;;
20020428;102;2;10.8;13.7;16.6;16.5;13.7;8;5;5;6;6;230;3;250;7;240;7;240;7;240;8;-2.2981;-6.5778;-6.0622;-6.0622;89;;;;;;;;;;;;;;
20020429;88;2;7.8;12.6;15.6;15.9;13.9;0;7;7;6;4;250;5;270;8;260;8;280;6;260;7;-4.6985;-8;-7.8785;-5.9088;102;;;;;;;;;;;;;;
20020430;84;11;11.4;11.8;12.9;12;11.7;8;8;6;8;8;200;7;210;8;190;10;190;9;220;6;-2.3941;-4;-1.7365;-1.5628;88;;;;;;;;;;;;;;
20020501;85;12;9.4;12.9;15.6;8.4;8.4;3;5;6;7;8;250;3;270;3;270;2;120;4;170;2;-2.8191;-3;-2;3.4641;84;;;;;;;;;;;;;;
20020502;77;20;5.8;10.7;12.2;11.7;12.1;5;6;8;7;6;180;1;290;2;300;6;80;2;20;5;0;-1.8794;-5.1962;1.9696;85;;;;;;;;;;;;;;
20020503;91;14;4.7;12.7;15.2;15.9;13.9;0;6;6;5;1;300;2;340;5;350;7;360;7;340;6;-1.7321;-1.7101;-1.2155;0;77;;;;;;;;;;;;;;
20020504;102;15;5.6;11.9;14.1;14.1;13.3;3;6;6;5;2;310;2;360;3;340;5;40;5;30;4;-1.5321;0;-1.7101;3.2139;91;;;;;;;;;;;;;;
20020505;96;15;3.8;11.8;13;13.4;10.8;3;2;7;7;6;270;1;360;3;350;6;350;6;360;4;-1;0;-1.0419;-1.0419;102;;;;;;;;;;;;;;
20020506;82;14;7;10.1;13.1;13.4;12.6;7;7;7;7;8;300;2;0;0;130;2;80;3;60;3;-1.7321;0;1.5321;2.9544;96;;;;;;;;;;;;;;
20020507;104;15;5.3;13.8;18.1;19.6;17.1;1;1;2;4;6;300;1;30;3;90;4;60;3;10;4;-0.866;1.5;4;2.5981;82;;;;;;;;;;;;;;
20020508;112;14;11.9;16.1;20.2;20.9;17;6;7;6;5;6;330;2;360;5;10;6;10;6;360;7;-1;0;1.0419;1.0419;104;;;;;;;;;;;;;;
20020509;88;0;11.1;11.4;12.4;12;11.7;8;8;8;8;8;360;4;10;5;360;5;340;4;360;3;0;0.8682;0;-1.3681;112;;;;;;;;;;;;;;
20020510;116;13;11.3;12.7;16.4;16.3;15.5;8;8;7;7;7;320;4;320;6;340;5;350;5;360;4;-2.5712;-3.8567;-1.7101;-0.8682;88;;;;;;;;;;;;;;
20020511;95;12;9.9;12.6;15.1;14.8;13.9;6;6;7;7;7;260;2;290;3;270;5;310;4;270;3;-1.9696;-2.8191;-5;-3.0642;116;;;;;;;;;;;;;;
20020512;101;17;7.8;10.4;15.6;17.5;15.6;8;7;3;5;7;250;2;160;2;220;2;210;4;200;5;-1.8794;0.684;-1.2856;-2;95;;;;;;;;;;;;;;
20020513;88;20;13.5;16.2;16.7;14.7;11.6;8;8;8;8;8;140;4;150;7;200;6;180;5;220;6;2.5712;3.5;-2.0521;0;101;;;;;;;;;;;;;;
20020514;89;14;12;15.2;17.2;17.3;15.7;6;6;6;7;6;200;4;230;7;220;8;220;7;210;5;-1.3681;-5.3623;-5.1423;-4.4995;88;;;;;;;;;;;;;;
20020515;99;18;11.7;14.8;18.3;21.2;21;7;6;6;4;1;170;2;150;2;160;3;100;3;80;4;0.3473;1;1.0261;2.9544;89;;;;;;;;;;;;;;
20020516;121;16;15;21.8;27.5;29.5;27.2;2;4;5;4;6;110;2;140;3;140;4;140;5;120;4;1.8794;1.9284;2.5712;3.2139;99;;;;;;;;;;;;;;
20020517;113;15;18.4;20.4;22.8;21.3;15.8;7;8;6;8;8;130;4;140;4;180;4;210;7;210;7;3.0642;2.5712;0;-3.5;121;;;;;;;;;;;;;;
20020518;95;13;12.7;16.5;18.5;18.6;17;4;4;4;6;1;220;4;250;5;240;5;240;6;220;7;-2.5712;-4.6985;-4.3301;-5.1962;113;;;;;;;;;;;;;;
20020519;82;1;13;17;18.6;21;17.2;3;5;7;5;7;200;3;230;4;230;4;230;7;210;5;-1.0261;-3.0642;-3.0642;-5.3623;95;;;;;;;;;;;;;;
20020520;73;19;14.7;16.2;20.4;23.3;20.2;7;7;7;6;5;170;3;170;6;150;5;150;6;230;6;0.5209;1.0419;2.5;3;82;;;;;;;;;;;;;;
20020521;97;11;13.4;16.3;17.9;18.2;14.5;6;7;8;8;8;200;5;180;7;180;8;160;7;180;7;-1.7101;0;0;2.3941;73;;;;;;;;;;;;;;
20020522;80;0;12.7;14.7;17.4;16.7;15.2;6;7;6;6;2;170;5;200;8;190;10;210;10;210;7;0.8682;-2.7362;-1.7365;-5;97;;;;;;;;;;;;;;
20020523;83;12;10.9;13.8;15.9;18.1;16;1;6;6;5;4;220;3;230;6;250;4;250;7;220;6;-1.9284;-4.5963;-3.7588;-6.5778;80;;;;;;;;;;;;;;
20020524;92;16;12.8;13.9;17.9;18.5;15.5;8;7;5;3;7;200;8;220;6;240;8;230;7;230;6;-2.7362;-3.8567;-6.9282;-5.3623;83;;;;;;;;;;;;;;
20020525;85;13;9.6;15;15.6;16;12.7;1;4;6;5;6;230;2;240;5;220;6;220;8;210;5;-1.5321;-4.3301;-3.8567;-5.1423;92;;;;;;;;;;;;;;
20020526;96;2;9.9;12.9;14.7;14.3;11.2;7;6;6;5;7;210;5;240;5;240;7;240;5;240;5;-2.5;-4.3301;-6.0622;-4.3301;85;;;;;;;;;;;;;;
20020527;71;12;10.5;13.4;12.9;14.7;11.7;7;6;7;6;6;210;3;250;5;310;7;240;5;300;1;-1.5;-4.6985;-5.3623;-4.3301;96;;;;;;;;;;;;;;
20020528;98;14;11.6;13.2;15.1;15.3;14.4;8;8;6;7;6;170;5;180;7;260;5;240;6;240;5;0.8682;0;-4.924;-5.1962;71;;;;;;;;;;;;;;
20020529;83;15;9.9;14.5;16;17.8;16.4;6;7;5;7;3;220;3;240;5;230;4;240;5;270;2;-1.9284;-4.3301;-3.0642;-4.3301;98;;;;;;;;;;;;;;
20020530;99;18;8.9;15;17.3;19.4;19.2;1;4;7;5;3;250;1;270;2;340;2;300;2;250;2;-0.9397;-2;-0.684;-1.7321;83;;;;;;;;;;;;;;
20020531;108;14;10.3;18.1;21.4;23;22.5;0;1;2;5;5;20;1;110;3;90;5;70;4;80;4;0.342;2.8191;5;3.7588;99;;;;;;;;;;;;;;
20020601;125;18;14;20.9;25.4;26.7;26.2;6;4;1;1;1;80;4;100;4;110;5;100;5;140;3;3.9392;3.9392;4.6985;4.924;108;;;;;;;;;;;;;;
20020602;144;17;16.9;22.2;26.8;27.3;26.4;5;7;6;7;6;100;2;130;1;170;5;190;4;240;3;1.9696;0.766;0.8682;-0.6946;125;;;;;;;;;;;;;;
20020603;105;0;12.5;15;19.6;22.8;21.3;8;6;4;4;7;320;3;300;2;300;2;270;2;260;2;-1.9284;-1.7321;-1.7321;-2;144;;;;;;;;;;;;;;
20020604;73;15;13.9;16;16.1;17.8;16.6;8;8;8;7;5;200;3;220;4;230;3;210;4;280;3;-1.0261;-2.5712;-2.2981;-2;105;;;;;;;;;;;;;;
20020605;86;20;12.1;12.7;14;15.4;16.3;8;8;8;7;3;320;6;320;6;330;7;330;6;320;6;-3.8567;-3.8567;-3.5;-3;73;;;;;;;;;;;;;;
20020606;87;17;9.8;14;18.8;19.4;18.3;6;7;7;6;7;270;2;290;4;270;4;290;5;300;4;-2;-3.7588;-4;-4.6985;86;;;;;;;;;;;;;;
20020607;96;15;12;14.8;18.2;17.7;13.6;7;7;6;7;8;210;3;210;4;200;4;190;8;140;4;-1.5;-2;-1.3681;-1.3892;87;;;;;;;;;;;;;;
20020608;73;17;12.5;14.2;18.6;18;17;6;6;5;7;7;190;4;210;4;210;4;250;3;320;2;-0.6946;-2;-2;-2.8191;96;;;;;;;;;;;;;;
20020609;76;17;11.9;14.6;13.6;13.5;16.3;6;7;8;8;5;220;3;210;6;200;8;200;8;270;5;-1.9284;-3;-2.7362;-2.7362;73;;;;;;;;;;;;;;
20020610;71;14;12;15.3;16;15.8;14.3;7;6;7;8;8;220;3;240;5;230;6;240;6;210;5;-1.9284;-4.3301;-4.5963;-5.1962;76;;;;;;;;;;;;;;
20020611;59;0;11.3;14;13.3;16.2;16.1;2;7;8;8;8;270;3;220;3;180;4;200;4;210;4;-3;-1.9284;0;-1.3681;71;;;;;;;;;;;;;;
20020612;57;18;14.9;16.7;17.9;19.6;18.7;8;8;7;6;5;210;4;220;5;250;5;200;6;230;5;-2;-3.2139;-4.6985;-2.0521;59;;;;;;;;;;;;;;
20020613;59;16;15.2;17.1;18.4;21.4;20.6;8;7;7;3;5;220;3;230;4;230;5;200;5;200;4;-1.9284;-3.0642;-3.8302;-1.7101;57;;;;;;;;;;;;;;
20020614;104;15;13.8;20.2;25.1;25.5;22.3;3;7;7;7;8;100;3;150;4;190;4;220;4;230;5;2.9544;2;-0.6946;-2.5712;59;;;;;;;;;;;;;;
20020615;77;15;14.8;17.5;20.2;22;19.5;8;8;7;7;7;180;2;210;3;220;4;210;5;220;5;0;-1.5;-2.5712;-2.5;104;;;;;;;;;;;;;;
20020616;102;19;15.5;19.2;24.4;27.2;27;6;6;4;5;6;210;3;170;3;190;4;200;5;220;2;-1.5;0.5209;-0.6946;-1.7101;77;;;;;;;;;;;;;;
20020617;138;19;17.5;23.4;28.3;31.3;30.6;2;1;0;4;0;330;1;50;1;340;2;140;3;290;3;-0.5;0.766;-0.684;1.9284;102;;;;;;;;;;;;;;
20020618;97;13;16.8;19;22.4;21.8;19.9;8;6;4;7;5;330;5;300;3;330;3;10;3;10;4;-2.5;-2.5981;-1.5;0.5209;138;;;;;;;;;;;;;;
20020619;70;15;14.7;16.2;18.2;19.9;16.1;8;8;8;8;8;350;3;20;4;10;4;20;4;360;4;-0.5209;1.3681;0.6946;1.3681;97;;;;;;;;;;;;;;
20020620;76;15;14.1;16.4;19.3;19.8;18.4;1;1;6;8;7;330;5;360;4;340;4;30;2;20;3;-2.5;0;-1.3681;1;70;;;;;;;;;;;;;;
